Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.1003E+04 .7401E+00 .6611E+00 .2592E-01 .5827E+00 .6647E-01 .6492E+00
.1004E+04 .7265E+00 .6425E+00 .2517E-01 .5663E+00 .6457E-01 .6309E+00
.1005E+04 .6937E+00 .6228E+00 .2430E-01 .5490E+00 .6245E-01 .6114E+00
.1006E+04 .7243E+00 .6453E+00 .2515E-01 .5688E+00 .6467E-01 .6334E+00
.1007E+04 .7376E+00 .6603E+00 .2567E-01 .5820E+00 .6608E-01 .6481E+00
.1008E+04 .7371E+00 .6546E+00 .2542E-01 .5770E+00 .6547E-01 .6425E+00
.1009E+04 .7367E+00 .6493E+00 .2518E-01 .5723E+00 .6490E-01 .6372E+00
.1010E+04 .7355E+00 .6454E+00 .2499E-01 .5689E+00 .6446E-01 .6334E+00
.1011E+04 .7334E+00 .6576E+00 .2534E-01 .5797E+00 .6551E-01 .6452E+00
.1012E+04 .7307E+00 .6500E+00 .2502E-01 .5729E+00 .6471E-01 .6377E+00
.1013E+04 .7307E+00 .6570E+00 .2520E-01 .5791E+00 .6529E-01 .6444E+00
.1014E+04 .7256E+00 .6525E+00 .2498E-01 .5752E+00 .6477E-01 .6399E+00
.1015E+04 .7214E+00 .6480E+00 .2475E-01 .5711E+00 .6425E-01 .6354E+00
.1016E+04 .7187E+00 .6450E+00 .2459E-01 .5685E+00 .6389E-01 .6324E+00
.1017E+04 .7209E+00 .6463E+00 .2459E-01 .5696E+00 .6395E-01 .6336E+00
.1018E+04 .7162E+00 .6454E+00 .2449E-01 .5689E+00 .6378E-01 .6327E+00
.1019E+04 .7075E+00 .6277E+00 .2382E-01 .5533E+00 .6202E-01 .6153E+00
.1020E+04 .7134E+00 .6416E+00 .2425E-01 .5655E+00 .6327E-01 .6288E+00
.1021E+04 .7113E+00 .6416E+00 .2419E-01 .5655E+00 .6318E-01 .6287E+00
.1022E+04 .7081E+00 .6352E+00 .2392E-01 .5599E+00 .6252E-01 .6224E+00
.1023E+04 .7163E+00 .6418E+00 .2412E-01 .5657E+00 .6310E-01 .6288E+00
.1024E+04 .7139E+00 .6291E+00 .2364E-01 .5545E+00 .6185E-01 .6164E+00
.1025E+04 .7133E+00 .6431E+00 .2405E-01 .5669E+00 .6307E-01 .6299E+00
.1026E+04 .7119E+00 .6394E+00 .2387E-01 .5636E+00 .6265E-01 .6263E+00
.1027E+04 .7101E+00 .6383E+00 .2377E-01 .5626E+00 .6246E-01 .6250E+00
.1028E+04 .7091E+00 .6367E+00 .2367E-01 .5612E+00 .6225E-01 .6235E+00
.1029E+04 .7013E+00 .6289E+00 .2334E-01 .5543E+00 .6143E-01 .6158E+00
.1030E+04 .7036E+00 .6351E+00 .2350E-01 .5598E+00 .6194E-01 .6217E+00
.1031E+04 .7019E+00 .6320E+00 .2334E-01 .5570E+00 .6158E-01 .6186E+00
.1032E+04 .6990E+00 .6310E+00 .2325E-01 .5561E+00 .6140E-01 .6176E+00
.1033E+04 .6887E+00 .6215E+00 .2285E-01 .5478E+00 .6042E-01 .6082E+00
.1034E+04 .6885E+00 .6219E+00 .2282E-01 .5482E+00 .6039E-01 .6086E+00
.1035E+04 .6906E+00 .6241E+00 .2285E-01 .5501E+00 .6053E-01 .6106E+00
.1036E+04 .6949E+00 .6270E+00 .2291E-01 .5526E+00 .6076E-01 .6134E+00
.1037E+04 .6834E+00 .6172E+00 .2251E-01 .5441E+00 .5975E-01 .6038E+00
.1038E+04 .6866E+00 .6200E+00 .2256E-01 .5465E+00 .5995E-01 .6064E+00
.1039E+04 .6866E+00 .6195E+00 .2250E-01 .5461E+00 .5985E-01 .6059E+00
.1040E+04 .6840E+00 .6172E+00 .2237E-01 .5440E+00 .5956E-01 .6036E+00
.1041E+04 .6872E+00 .6196E+00 .2241E-01 .5461E+00 .5973E-01 .6058E+00
.1042E+04 .6825E+00 .6154E+00 .2221E-01 .5424E+00 .5926E-01 .6017E+00
.1043E+04 .6807E+00 .6135E+00 .2210E-01 .5407E+00 .5902E-01 .5998E+00
.1044E+04 .6835E+00 .6156E+00 .2213E-01 .5426E+00 .5916E-01 .6018E+00
.1045E+04 .6746E+00 .6073E+00 .2179E-01 .5353E+00 .5830E-01 .5936E+00
.1046E+04 .6675E+00 .6006E+00 .2150E-01 .5294E+00 .5760E-01 .5870E+00
.1047E+04 .6739E+00 .6060E+00 .2166E-01 .5341E+00 .5806E-01 .5922E+00
.1048E+04 .6781E+00 .6093E+00 .2173E-01 .5370E+00 .5832E-01 .5954E+00
.1049E+04 .6762E+00 .6071E+00 .2161E-01 .5351E+00 .5805E-01 .5931E+00
.1050E+04 .6736E+00 .6042E+00 .2147E-01 .5326E+00 .5773E-01 .5903E+00
.1051E+04 .6733E+00 .6033E+00 .2140E-01 .5318E+00 .5759E-01 .5894E+00
.1052E+04 .6712E+00 .6008E+00 .2127E-01 .5296E+00 .5729E-01 .5869E+00
.1053E+04 .6666E+00 .5960E+00 .2106E-01 .5253E+00 .5678E-01 .5821E+00
.1054E+04 .6688E+00 .5971E+00 .2106E-01 .5263E+00 .5684E-01 .5832E+00
.1055E+04 .6702E+00 .5973E+00 .2103E-01 .5265E+00 .5680E-01 .5833E+00
.1056E+04 .6688E+00 .5950E+00 .2092E-01 .5244E+00 .5653E-01 .5810E+00
.1057E+04 .6676E+00 .5931E+00 .2081E-01 .5227E+00 .5630E-01 .5790E+00
.1058E+04 .6520E+00 .5784E+00 .2026E-01 .5098E+00 .5485E-01 .5646E+00
.1059E+04 .6538E+00 .5787E+00 .2024E-01 .5101E+00 .5484E-01 .5649E+00
.1060E+04 .6533E+00 .5779E+00 .2017E-01 .5094E+00 .5471E-01 .5641E+00
.1061E+04 .6531E+00 .5771E+00 .2010E-01 .5087E+00 .5459E-01 .5633E+00
.1062E+04 .6576E+00 .5797E+00 .2016E-01 .5109E+00 .5478E-01 .5657E+00
.1063E+04 .6518E+00 .5737E+00 .1992E-01 .5057E+00 .5417E-01 .5599E+00
.1064E+04 .6592E+00 .5812E+00 .2013E-01 .5123E+00 .5482E-01 .5671E+00
.1065E+04 .6569E+00 .5755E+00 .1991E-01 .5073E+00 .5425E-01 .5615E+00
.1066E+04 .6420E+00 .5656E+00 .1951E-01 .4985E+00 .5324E-01 .5518E+00
.1067E+04 .6509E+00 .5722E+00 .1971E-01 .5044E+00 .5382E-01 .5582E+00
.1068E+04 .6385E+00 .5588E+00 .1922E-01 .4925E+00 .5252E-01 .5450E+00
.1069E+04 .6177E+00 .5414E+00 .1858E-01 .4772E+00 .5083E-01 .5281E+00
.1070E+04 .6408E+00 .5578E+00 .1912E-01 .4916E+00 .5234E-01 .5440E+00
.1071E+04 .6444E+00 .5707E+00 .1948E-01 .5031E+00 .5344E-01 .5565E+00
.1072E+04 .6418E+00 .5604E+00 .1913E-01 .4939E+00 .5247E-01 .5464E+00
.1073E+04 .6312E+00 .5534E+00 .1884E-01 .4878E+00 .5175E-01 .5396E+00
.1074E+04 .6411E+00 .5715E+00 .1938E-01 .5037E+00 .5333E-01 .5571E+00
.1075E+04 .6275E+00 .5320E+00 .1811E-01 .4689E+00 .4974E-01 .5186E+00
.1076E+04 .6417E+00 .5696E+00 .1925E-01 .5021E+00 .5307E-01 .5551E+00
.1077E+04 .6416E+00 .5537E+00 .1873E-01 .4880E+00 .5161E-01 .5396E+00
.1078E+04 .6321E+00 .5401E+00 .1827E-01 .4761E+00 .5034E-01 .5264E+00
.1079E+04 .6286E+00 .5619E+00 .1886E-01 .4953E+00 .5217E-01 .5474E+00
.1080E+04 .6374E+00 .5427E+00 .1825E-01 .4783E+00 .5044E-01 .5288E+00
.1081E+04 .6198E+00 .5216E+00 .1757E-01 .4598E+00 .4852E-01 .5083E+00
.1082E+04 .6143E+00 .5384E+00 .1801E-01 .4746E+00 .4991E-01 .5245E+00
.1083E+04 .6134E+00 .5427E+00 .1808E-01 .4783E+00 .5021E-01 .5286E+00
.1084E+04 .6283E+00 .5180E+00 .1736E-01 .4566E+00 .4806E-01 .5047E+00
.1085E+04 .6320E+00 .5449E+00 .1815E-01 .4803E+00 .5041E-01 .5307E+00
.1086E+04 .6242E+00 .4815E+00 .1614E-01 .4244E+00 .4468E-01 .4691E+00
.1087E+04 .6030E+00 .5092E+00 .1694E-01 .4488E+00 .4708E-01 .4959E+00
.1088E+04 .6164E+00 .5392E+00 .1782E-01 .4752E+00 .4968E-01 .5249E+00
.1089E+04 .6155E+00 .5134E+00 .1703E-01 .4525E+00 .4740E-01 .4999E+00
.1090E+04 .6237E+00 .4970E+00 .1649E-01 .4380E+00 .4588E-01 .4839E+00
.1091E+04 .6206E+00 .5341E+00 .1758E-01 .4708E+00 .4912E-01 .5199E+00
.1092E+04 .6149E+00 .5365E+00 .1759E-01 .4729E+00 .4926E-01 .5222E+00
.1093E+04 .5946E+00 .4277E+00 .1424E-01 .3770E+00 .3955E-01 .4166E+00
.1094E+04 .5698E+00 .4851E+00 .1589E-01 .4276E+00 .4451E-01 .4721E+00
.1095E+04 .5971E+00 .4471E+00 .1484E-01 .3941E+00 .4129E-01 .4354E+00
.1096E+04 .5966E+00 .4207E+00 .1400E-01 .3708E+00 .3890E-01 .4097E+00
.1097E+04 .5975E+00 .5232E+00 .1700E-01 .4612E+00 .4782E-01 .5090E+00
.1098E+04 .5893E+00 .4101E+00 .1364E-01 .3614E+00 .3791E-01 .3993E+00
.1099E+04 .6029E+00 .4318E+00 .1430E-01 .3806E+00 .3984E-01 .4204E+00
.1100E+04 .6065E+00 .3911E+00 .1301E-01 .3448E+00 .3616E-01 .3809E+00
.1101E+04 .5984E+00 .3997E+00 .1324E-01 .3523E+00 .3687E-01 .3892E+00
.1102E+04 .5906E+00 .3743E+00 .1245E-01 .3299E+00 .3460E-01 .3645E+00
.1103E+04 .6022E+00 .3655E+00 .1218E-01 .3222E+00 .3383E-01 .3560E+00
.1104E+04 .6002E+00 .3668E+00 .1219E-01 .3233E+00 .3390E-01 .3572E+00
.1105E+04 .6000E+00 .4166E+00 .1368E-01 .3672E+00 .3828E-01 .4055E+00
.1106E+04 .5981E+00 .2791E+00 .9528E-02 .2460E+00 .2613E-01 .2721E+00
.1107E+04 .5960E+00 .3909E+00 .1283E-01 .3445E+00 .3590E-01 .3804E+00
.1108E+04 .5963E+00 .3064E+00 .1027E-01 .2701E+00 .2844E-01 .2985E+00
.1109E+04 .5957E+00 .3037E+00 .1016E-01 .2677E+00 .2816E-01 .2958E+00
.1110E+04 .5959E+00 .3718E+00 .1226E-01 .3277E+00 .3423E-01 .3619E+00
.1111E+04 .5913E+00 .2266E+00 .7722E-02 .1997E+00 .2120E-01 .2209E+00
.1112E+04 .5873E+00 .3008E+00 .9995E-02 .2652E+00 .2780E-01 .2930E+00
.1113E+04 .5858E+00 .1665E+00 .5791E-02 .1467E+00 .1573E-01 .1625E+00
.1114E+04 .5910E+00 .1875E+00 .6516E-02 .1653E+00 .1771E-01 .1830E+00
.1115E+04 .5861E+00 .1532E+00 .5335E-02 .1350E+00 .1449E-01 .1495E+00
.1116E+04 .5866E+00 .1062E+00 .3872E-02 .9357E-01 .1028E-01 .1038E+00
.1117E+04 .5891E+00 .2543E-01 .1075E-02 .2241E-01 .2662E-02 .2508E-01
.1118E+04 .5836E+00 .1194E+00 .4304E-02 .1052E+00 .1149E-01 .1167E+00
.1119E+04 .5756E+00 .4659E-01 .1821E-02 .4106E-01 .4676E-02 .4574E-01
.1120E+04 .5757E+00 .5683E-01 .2257E-02 .5009E-01 .5753E-02 .5584E-01
.1121E+04 .5795E+00 .8189E-01 .3161E-02 .7218E-01 .8165E-02 .8035E-01
.1122E+04 .5817E+00 .2495E-01 .1085E-02 .2199E-01 .2654E-02 .2465E-01
.1123E+04 .5808E+00 .5191E-01 .2040E-02 .4575E-01 .5225E-02 .5098E-01
.1124E+04 .5767E+00 .4364E-01 .1712E-02 .3846E-01 .4389E-02 .4285E-01
.1125E+04 .5609E+00 .6008E-01 .2308E-02 .5296E-01 .5975E-02 .5893E-01
.1126E+04 .5664E+00 .1226E-01 .5798E-03 .1081E-01 .1367E-02 .1218E-01
.1127E+04 .5710E+00 .6866E-01 .2618E-02 .6052E-01 .6802E-02 .6732E-01
.1128E+04 .5687E+00 .3082E-01 .1308E-02 .2717E-01 .3234E-02 .3040E-01
.1129E+04 .5625E+00 .3367E-01 .1413E-02 .2968E-01 .3511E-02 .3319E-01
.1130E+04 .5636E+00 .2025E-01 .8635E-03 .1785E-01 .2130E-02 .1998E-01
.1131E+04 .5665E+00 .1599E+00 .5648E-02 .1409E+00 .1523E-01 .1562E+00
.1132E+04 .5667E+00 .1195E+00 .4275E-02 .1053E+00 .1145E-01 .1168E+00
.1133E+04 .5574E+00 .6000E-01 .2332E-02 .5288E-01 .6004E-02 .5889E-01
.1134E+04 .5629E+00 .9220E-02 .4326E-03 .8127E-02 .1024E-02 .9150E-02
.1135E+04 .5631E+00 .3866E-02 .1716E-03 .3407E-02 .4159E-03 .3823E-02
.1136E+04 .5638E+00 .4499E-01 .1813E-02 .3965E-01 .4589E-02 .4424E-01
.1137E+04 .5581E+00 .1509E+00 .5351E-02 .1330E+00 .1440E-01 .1474E+00
.1138E+04 .5508E+00 .1034E+00 .3682E-02 .9115E-01 .9889E-02 .1010E+00
.1139E+04 .5528E+00 .1904E+00 .6289E-02 .1678E+00 .1754E-01 .1854E+00
.1140E+04 .5484E+00 .1451E+00 .4933E-02 .1279E+00 .1356E-01 .1414E+00
.1141E+04 .5492E+00 .9877E-01 .3486E-02 .8706E-01 .9404E-02 .9646E-01
.1142E+04 .5514E+00 .1200E+00 .4153E-02 .1058E+00 .1132E-01 .1171E+00
.1143E+04 .5527E+00 .1865E+00 .6252E-02 .1644E+00 .1730E-01 .1817E+00
.1144E+04 .5476E+00 .4976E-01 .1815E-02 .4386E-01 .4818E-02 .4868E-01
.1145E+04 .5521E+00 .5791E-01 .2205E-02 .5105E-01 .5732E-02 .5678E-01
.1146E+04 .5560E+00 .6230E-01 .2371E-02 .5492E-01 .6166E-02 .6108E-01
.1147E+04 .5544E+00 .1354E-01 .6192E-03 .1193E-01 .1481E-02 .1341E-01
.1148E+04 .5508E+00 .1594E+00 .5318E-02 .1405E+00 .1476E-01 .1552E+00
.1149E+04 .5498E+00 .1173E+00 .4010E-02 .1034E+00 .1099E-01 .1144E+00
.1150E+04 .5483E+00 .5676E-01 .1990E-02 .5003E-01 .5386E-02 .5541E-01
.1151E+04 .5479E+00 .1028E+00 .3570E-02 .9059E-01 .9707E-02 .1003E+00
.1152E+04 .5435E+00 .1385E+00 .4656E-02 .1221E+00 .1287E-01 .1349E+00
.1153E+04 .5465E+00 .1447E+00 .4730E-02 .1275E+00 .1326E-01 .1408E+00
.1154E+04 .5476E+00 .5574E-01 .2066E-02 .4913E-01 .5441E-02 .5457E-01
.1155E+04 .5445E+00 .1985E+00 .6377E-02 .1750E+00 .1804E-01 .1930E+00
.1156E+04 .5428E+00 .1712E+00 .5568E-02 .1509E+00 .1566E-01 .1666E+00
.1157E+04 .5429E+00 .2076E+00 .6540E-02 .1830E+00 .1870E-01 .2017E+00
.1158E+04 .5414E+00 .2048E+00 .6448E-02 .1805E+00 .1844E-01 .1989E+00
.1159E+04 .5289E+00 .2290E+00 .7133E-02 .2018E+00 .2051E-01 .2223E+00
.1160E+04 .5303E+00 .1855E+00 .5824E-02 .1635E+00 .1668E-01 .1802E+00
.1161E+04 .5202E+00 .2432E+00 .7438E-02 .2144E+00 .2160E-01 .2360E+00
.1162E+04 .5342E+00 .2456E+00 .7504E-02 .2165E+00 .2180E-01 .2383E+00
.1163E+04 .5338E+00 .3809E+00 .1123E-01 .3358E+00 .3325E-01 .3690E+00
.1164E+04 .5267E+00 .3027E+00 .9041E-02 .2668E+00 .2659E-01 .2934E+00
.1165E+04 .5296E+00 .2811E+00 .8477E-02 .2478E+00 .2480E-01 .2726E+00
.1166E+04 .5254E+00 .2791E+00 .8317E-02 .2460E+00 .2449E-01 .2705E+00
.1167E+04 .5289E+00 .3141E+00 .9288E-02 .2769E+00 .2746E-01 .3044E+00
.1168E+04 .5298E+00 .3239E+00 .9549E-02 .2855E+00 .2828E-01 .3138E+00
.1169E+04 .5183E+00 .3354E+00 .9851E-02 .2956E+00 .2923E-01 .3249E+00
.1170E+04 .5280E+00 .3768E+00 .1094E-01 .3321E+00 .3266E-01 .3648E+00
.1171E+04 .5296E+00 .3670E+00 .1062E-01 .3235E+00 .3178E-01 .3553E+00
.1172E+04 .5281E+00 .3776E+00 .1085E-01 .3328E+00 .3258E-01 .3654E+00
.1173E+04 .5276E+00 .3764E+00 .1086E-01 .3318E+00 .3254E-01 .3643E+00
.1174E+04 .5252E+00 .2415E+00 .7156E-02 .2129E+00 .2113E-01 .2340E+00
.1175E+04 .5104E+00 .3751E+00 .1070E-01 .3306E+00 .3226E-01 .3629E+00
.1176E+04 .5190E+00 .4270E+00 .1203E-01 .3763E+00 .3651E-01 .4128E+00
.1177E+04 .5189E+00 .4004E+00 .1135E-01 .3529E+00 .3434E-01 .3873E+00
.1178E+04 .5129E+00 .2800E+00 .8057E-02 .2468E+00 .2417E-01 .2709E+00
.1179E+04 .5203E+00 .4329E+00 .1212E-01 .3816E+00 .3692E-01 .4185E+00
.1180E+04 .5216E+00 .3665E+00 .1040E-01 .3231E+00 .3145E-01 .3545E+00
.1181E+04 .5179E+00 .3809E+00 .1078E-01 .3357E+00 .3265E-01 .3684E+00
.1182E+04 .5116E+00 .2393E+00 .6930E-02 .2109E+00 .2072E-01 .2317E+00
.1183E+04 .4968E+00 .3788E+00 .1066E-01 .3339E+00 .3238E-01 .3663E+00
.1184E+04 .5114E+00 .3468E+00 .9798E-02 .3057E+00 .2970E-01 .3354E+00
.1185E+04 .5160E+00 .3261E+00 .9272E-02 .2875E+00 .2801E-01 .3155E+00
.1186E+04 .5149E+00 .4131E+00 .1150E-01 .3641E+00 .3514E-01 .3992E+00
.1187E+04 .5148E+00 .3855E+00 .1078E-01 .3398E+00 .3286E-01 .3726E+00
.1188E+04 .4960E+00 .2394E+00 .6923E-02 .2110E+00 .2072E-01 .2317E+00
.1189E+04 .4952E+00 .3564E+00 .9942E-02 .3142E+00 .3035E-01 .3445E+00
.1190E+04 .5096E+00 .4045E+00 .1117E-01 .3566E+00 .3429E-01 .3909E+00
.1191E+04 .5128E+00 .3692E+00 .1031E-01 .3254E+00 .3146E-01 .3569E+00
.1192E+04 .5102E+00 .4128E+00 .1134E-01 .3639E+00 .3491E-01 .3988E+00
.1193E+04 .5097E+00 .3896E+00 .1073E-01 .3434E+00 .3298E-01 .3764E+00
.1194E+04 .5088E+00 .4059E+00 .1112E-01 .3578E+00 .3429E-01 .3921E+00
.1195E+04 .5025E+00 .3731E+00 .1031E-01 .3288E+00 .3163E-01 .3605E+00
.1196E+04 .5031E+00 .3534E+00 .9793E-02 .3115E+00 .3000E-01 .3415E+00
.1197E+04 .4907E+00 .4107E+00 .1117E-01 .3620E+00 .3458E-01 .3966E+00
.1198E+04 .4852E+00 .3690E+00 .1005E-01 .3253E+00 .3109E-01 .3563E+00
.1199E+04 .4800E+00 .2933E+00 .8146E-02 .2585E+00 .2492E-01 .2835E+00
.1200E+04 .5000E+00 .3853E+00 .1048E-01 .3396E+00 .3244E-01 .3721E+00
.1201E+04 .5021E+00 .3635E+00 .9939E-02 .3204E+00 .3068E-01 .3511E+00
.1202E+04 .4994E+00 .3683E+00 .9974E-02 .3247E+00 .3095E-01 .3556E+00
.1203E+04 .4785E+00 .3612E+00 .9826E-02 .3184E+00 .3041E-01 .3488E+00
.1204E+04 .4900E+00 .3055E+00 .8354E-02 .2693E+00 .2578E-01 .2951E+00
.1205E+04 .4958E+00 .3815E+00 .1024E-01 .3362E+00 .3193E-01 .3682E+00
.1206E+04 .4964E+00 .4331E+00 .1153E-01 .3818E+00 .3613E-01 .4179E+00
.1207E+04 .4955E+00 .3643E+00 .9815E-02 .3211E+00 .3054E-01 .3516E+00
.1208E+04 .4702E+00 .3653E+00 .9769E-02 .3220E+00 .3053E-01 .3525E+00
.1209E+04 .4796E+00 .3721E+00 .9933E-02 .3280E+00 .3107E-01 .3590E+00
.1210E+04 .4823E+00 .3931E+00 .1044E-01 .3465E+00 .3275E-01 .3792E+00
.1211E+04 .4840E+00 .3683E+00 .9809E-02 .3246E+00 .3073E-01 .3553E+00
.1212E+04 .4899E+00 .3516E+00 .9473E-02 .3099E+00 .2948E-01 .3394E+00
.1213E+04 .4892E+00 .4142E+00 .1094E-01 .3651E+00 .3444E-01 .3995E+00
.1214E+04 .4893E+00 .3647E+00 .9753E-02 .3215E+00 .3048E-01 .3520E+00
.1215E+04 .4891E+00 .3565E+00 .9522E-02 .3143E+00 .2978E-01 .3441E+00
.1216E+04 .4883E+00 .4143E+00 .1087E-01 .3652E+00 .3435E-01 .3995E+00
.1217E+04 .4870E+00 .3993E+00 .1049E-01 .3519E+00 .3312E-01 .3850E+00
.1218E+04 .4851E+00 .4106E+00 .1074E-01 .3620E+00 .3400E-01 .3959E+00
.1219E+04 .4831E+00 .4031E+00 .1055E-01 .3553E+00 .3338E-01 .3887E+00
.1220E+04 .4845E+00 .4117E+00 .1073E-01 .3629E+00 .3403E-01 .3969E+00
.1221E+04 .4826E+00 .4184E+00 .1086E-01 .3688E+00 .3453E-01 .4033E+00
.1222E+04 .4807E+00 .4058E+00 .1053E-01 .3577E+00 .3347E-01 .3912E+00
.1223E+04 .4792E+00 .4001E+00 .1038E-01 .3526E+00 .3300E-01 .3856E+00
.1224E+04 .4805E+00 .3932E+00 .1023E-01 .3466E+00 .3247E-01 .3791E+00
.1225E+04 .4790E+00 .4152E+00 .1072E-01 .3660E+00 .3418E-01 .4002E+00
.1226E+04 .4769E+00 .4215E+00 .1083E-01 .3715E+00 .3462E-01 .4061E+00
.1227E+04 .4673E+00 .3771E+00 .9768E-02 .3324E+00 .3109E-01 .3635E+00
.1228E+04 .4750E+00 .4255E+00 .1088E-01 .3750E+00 .3488E-01 .4099E+00
.1229E+04 .4759E+00 .4217E+00 .1078E-01 .3717E+00 .3457E-01 .4062E+00
.1230E+04 .4734E+00 .4125E+00 .1054E-01 .3635E+00 .3381E-01 .3974E+00
.1231E+04 .4718E+00 .4319E+00 .1096E-01 .3807E+00 .3529E-01 .4160E+00
.1232E+04 .4696E+00 .4291E+00 .1087E-01 .3782E+00 .3504E-01 .4133E+00
.1233E+04 .4705E+00 .4042E+00 .1031E-01 .3563E+00 .3310E-01 .3894E+00
.1234E+04 .4681E+00 .4338E+00 .1093E-01 .3824E+00 .3535E-01 .4177E+00
.1235E+04 .4675E+00 .4294E+00 .1082E-01 .3785E+00 .3498E-01 .4135E+00
.1236E+04 .4690E+00 .4340E+00 .1090E-01 .3825E+00 .3532E-01 .4179E+00
.1237E+04 .4684E+00 .4240E+00 .1067E-01 .3737E+00 .3452E-01 .4082E+00
.1238E+04 .4673E+00 .4328E+00 .1083E-01 .3815E+00 .3517E-01 .4166E+00
.1239E+04 .4615E+00 .4272E+00 .1068E-01 .3766E+00 .3469E-01 .4112E+00
.1240E+04 .4624E+00 .4295E+00 .1071E-01 .3786E+00 .3484E-01 .4134E+00
.1241E+04 .4644E+00 .4251E+00 .1060E-01 .3747E+00 .3449E-01 .4091E+00
.1242E+04 .4597E+00 .4265E+00 .1060E-01 .3759E+00 .3455E-01 .4104E+00
.1243E+04 .4557E+00 .4233E+00 .1050E-01 .3731E+00 .3427E-01 .4074E+00
.1244E+04 .4602E+00 .4256E+00 .1055E-01 .3752E+00 .3444E-01 .4096E+00
.1245E+04 .4614E+00 .4281E+00 .1059E-01 .3773E+00 .3461E-01 .4119E+00
.1246E+04 .4585E+00 .4257E+00 .1051E-01 .3752E+00 .3439E-01 .4096E+00
.1247E+04 .4579E+00 .4236E+00 .1045E-01 .3734E+00 .3421E-01 .4076E+00
.1248E+04 .4598E+00 .4222E+00 .1041E-01 .3722E+00 .3409E-01 .4063E+00
.1249E+04 .4593E+00 .4249E+00 .1044E-01 .3745E+00 .3426E-01 .4088E+00
.1250E+04 .4577E+00 .4220E+00 .1036E-01 .3720E+00 .3401E-01 .4060E+00
.1251E+04 .4544E+00 .4162E+00 .1021E-01 .3669E+00 .3354E-01 .4004E+00
.1252E+04 .4513E+00 .4167E+00 .1020E-01 .3673E+00 .3354E-01 .4008E+00
.1253E+04 .4535E+00 .4125E+00 .1010E-01 .3636E+00 .3321E-01 .3968E+00
.1254E+04 .4536E+00 .4066E+00 .9957E-02 .3584E+00 .3273E-01 .3911E+00
.1255E+04 .4524E+00 .4158E+00 .1013E-01 .3665E+00 .3340E-01 .3999E+00
.1256E+04 .4507E+00 .4025E+00 .9830E-02 .3548E+00 .3237E-01 .3871E+00
.1257E+04 .4505E+00 .4000E+00 .9762E-02 .3526E+00 .3216E-01 .3848E+00
.1258E+04 .4500E+00 .4085E+00 .9920E-02 .3600E+00 .3277E-01 .3928E+00
.1259E+04 .4511E+00 .3913E+00 .9548E-02 .3449E+00 .3146E-01 .3763E+00
.1260E+04 .4513E+00 .3931E+00 .9572E-02 .3465E+00 .3158E-01 .3781E+00
.1261E+04 .4487E+00 .3673E+00 .9008E-02 .3237E+00 .2959E-01 .3533E+00
.1262E+04 .4477E+00 .3548E+00 .8728E-02 .3127E+00 .2862E-01 .3413E+00
.1263E+04 .4493E+00 .3546E+00 .8715E-02 .3126E+00 .2859E-01 .3412E+00
.1264E+04 .4450E+00 .3228E+00 .8019E-02 .2846E+00 .2615E-01 .3107E+00
.1265E+04 .4458E+00 .3531E+00 .8644E-02 .3112E+00 .2842E-01 .3396E+00
.1266E+04 .4467E+00 .3373E+00 .8301E-02 .2973E+00 .2721E-01 .3245E+00
.1267E+04 .4423E+00 .3441E+00 .8418E-02 .3033E+00 .2769E-01 .3310E+00
.1268E+04 .4392E+00 .3239E+00 .7973E-02 .2855E+00 .2613E-01 .3116E+00
.1269E+04 .4438E+00 .1824E+00 .4897E-02 .1607E+00 .1527E-01 .1760E+00
.1270E+04 .4453E+00 .3430E+00 .8364E-02 .3023E+00 .2757E-01 .3299E+00
.1271E+04 .4442E+00 .3660E+00 .8822E-02 .3226E+00 .2927E-01 .3519E+00
.1272E+04 .4431E+00 .3680E+00 .8846E-02 .3243E+00 .2940E-01 .3537E+00
.1273E+04 .4410E+00 .3639E+00 .8742E-02 .3207E+00 .2907E-01 .3498E+00
.1274E+04 .4393E+00 .3648E+00 .8741E-02 .3216E+00 .2911E-01 .3507E+00
.1275E+04 .4410E+00 .3723E+00 .8886E-02 .3282E+00 .2966E-01 .3578E+00
.1276E+04 .4409E+00 .3759E+00 .8945E-02 .3313E+00 .2991E-01 .3613E+00
.1277E+04 .4398E+00 .3773E+00 .8948E-02 .3325E+00 .2998E-01 .3625E+00
.1278E+04 .4379E+00 .3892E+00 .9176E-02 .3430E+00 .3085E-01 .3739E+00
.1279E+04 .4344E+00 .3831E+00 .9027E-02 .3377E+00 .3036E-01 .3680E+00
.1280E+04 .4289E+00 .3776E+00 .8885E-02 .3329E+00 .2991E-01 .3628E+00
.1281E+04 .4050E+00 .3615E+00 .8476E-02 .3186E+00 .2859E-01 .3472E+00
.1282E+04 .3836E+00 .3516E+00 .8201E-02 .3099E+00 .2775E-01 .3377E+00
.1283E+04 .4145E+00 .3780E+00 .8809E-02 .3332E+00 .2982E-01 .3630E+00
.1284E+04 .4261E+00 .3844E+00 .8955E-02 .3388E+00 .3032E-01 .3691E+00
.1285E+04 .4279E+00 .3884E+00 .9026E-02 .3424E+00 .3061E-01 .3730E+00
.1286E+04 .4297E+00 .3947E+00 .9143E-02 .3479E+00 .3107E-01 .3789E+00
