angle,azimuth,date,hour,power
38,130,2024-04-25,19,0.0
38,130,2024-04-25,20,0.0
38,130,2024-04-25,21,0.0
38,130,2024-04-26,6,0.0
38,130,2024-04-26,7,392.55220437134335
38,130,2024-04-26,8,280.8901825185872
38,130,2024-04-26,9,157.5741007046998
38,130,2024-04-26,10,109.80671063483922
38,130,2024-04-26,11,263.07497069191527
38,130,2024-04-26,12,101.75627024851846
38,130,2024-04-26,13,211.07488495778784
38,130,2024-04-26,14,203.50947435911496
38,130,2024-04-26,15,61.53991198363163
38,130,2024-04-26,16,9.245411953147364
38,130,2024-04-26,17,2.744630106298186
38,130,2024-04-26,18,3.390948211208696
38,130,2024-04-26,19,0.0
38,130,2024-04-26,20,0.0
38,130,2024-04-26,21,0.0
38,130,2024-04-27,6,0.0
38,130,2024-04-27,7,135.89082320286442
38,130,2024-04-27,8,229.096027422288
38,130,2024-04-27,9,177.5087767466053
38,130,2024-04-27,10,297.34810629300085
38,130,2024-04-27,11,216.59960187665047
38,130,2024-04-27,12,41.76307212431801
38,130,2024-04-27,13,195.9301553234822
38,130,2024-04-27,14,30.35453619749849
38,130,2024-04-27,15,75.5484303340368
38,130,2024-04-27,16,110.00431958082646
38,130,2024-04-27,17,44.45349560698499
38,130,2024-04-27,18,3.084942155326252
38,130,2024-04-27,19,0.0
38,130,2024-04-27,20,0.0
38,130,2024-04-27,21,0.0
38,130,2024-04-28,6,0.0
38,130,2024-04-28,7,338.23743352839523
38,130,2024-04-28,8,78.74836569377501
38,130,2024-04-28,9,180.1651678497169
38,130,2024-04-28,10,231.335789840434
38,130,2024-04-28,11,184.995778228735
38,130,2024-04-28,12,140.14859799226684
38,130,2024-04-28,13,82.36363989559828
38,130,2024-04-28,14,85.49789715184106
38,130,2024-04-28,15,113.28163375132732
38,130,2024-04-28,16,39.28466107228438
38,130,2024-04-28,17,32.60616613703398
38,130,2024-04-28,18,3.27177817674805
38,130,2024-04-28,19,0.0
38,130,2024-04-28,20,0.0
38,130,2024-04-28,21,0.0
38,130,2024-04-29,6,0.0
38,130,2024-04-29,7,385.5362657727829
38,130,2024-04-29,8,380.7640847631768
38,130,2024-04-29,9,325.91961887733214
38,130,2024-04-29,10,115.41734847354516
38,130,2024-04-29,11,87.33045352137762
38,130,2024-04-29,12,53.80900188498335
38,130,2024-04-29,13,167.26397769185803
38,130,2024-04-29,14,202.9072842103704
38,130,2024-04-29,15,88.73891807460795
38,130,2024-04-29,16,49.29292897163897
38,130,2024-04-29,17,33.736978276352886
38,130,2024-04-29,18,3.6411376836661513
38,130,2024-04-29,19,0.0
38,130,2024-04-29,20,0.0
38,130,2024-04-29,21,0.0
38,130,2024-04-30,6,0.0
38,130,2024-04-30,7,332.9347765132517
38,130,2024-04-30,8,289.3352405261312
38,130,2024-04-30,9,286.3075644386814
38,130,2024-04-30,10,372.9151076050571
38,130,2024-04-30,11,359.37230471615226
38,130,2024-04-30,12,348.9794658455775
