angle,azimuth,date,hour,power
38,180,21/04/2024,8,51.17797911
38,180,21/04/2024,9,125.8858477
38,180,21/04/2024,10,166.2413547
38,180,21/04/2024,11,51.79071085
38,180,21/04/2024,12,67.88312878
38,180,21/04/2024,13,53.12290379
38,180,21/04/2024,14,38.18497689
38,180,21/04/2024,15,49.09180314
38,180,21/04/2024,16,39.14912446
38,180,21/04/2024,17,18.46943093
38,180,21/04/2024,18,2.737879179
38,180,21/04/2024,19,0
38,180,21/04/2024,20,0
38,180,21/04/2024,21,0
38,180,22/04/2024,6,0
38,180,22/04/2024,7,20.69000223
38,180,22/04/2024,8,69.02435944
38,180,22/04/2024,9,58.01347943
38,180,22/04/2024,10,78.6359923
38,180,22/04/2024,11,92.28082999
38,180,22/04/2024,12,159.8936813
38,180,22/04/2024,13,216.6894938
38,180,22/04/2024,14,169.8154057
38,180,22/04/2024,15,118.7381093
38,180,22/04/2024,16,91.13267727
38,180,22/04/2024,17,28.27463501
38,180,22/04/2024,18,9.345925134
38,180,22/04/2024,19,0
38,180,22/04/2024,20,0
38,180,22/04/2024,21,0
38,180,23/04/2024,6,0
38,180,23/04/2024,7,25.93427242
38,180,23/04/2024,8,81.96130903
38,180,23/04/2024,9,115.7144081
38,180,23/04/2024,10,83.54709829
38,180,23/04/2024,11,257.2917569
38,180,23/04/2024,12,46.5007629
38,180,23/04/2024,13,130.5577734
38,180,23/04/2024,14,169.9286853
38,180,23/04/2024,15,61.14584356
38,180,23/04/2024,16,40.3108433
38,180,23/04/2024,17,52.81502175
38,180,23/04/2024,18,20.35712991
38,180,23/04/2024,19,0
38,180,23/04/2024,20,0
38,180,23/04/2024,21,0
38,180,24/04/2024,6,0
38,180,24/04/2024,7,29.65296448
38,180,24/04/2024,8,57.43226202
38,180,24/04/2024,9,83.8632144
38,180,24/04/2024,10,139.2779963
38,180,24/04/2024,11,200.5265004
38,180,24/04/2024,12,224.0938625
38,180,24/04/2024,13,204.6656766
38,180,24/04/2024,14,128.1503718
38,180,24/04/2024,15,26.54379732
38,180,24/04/2024,16,21.23914796
38,180,24/04/2024,17,12.54791597
38,180,24/04/2024,18,5.001846063
38,180,24/04/2024,19,0
38,180,24/04/2024,20,0
38,180,24/04/2024,21,0
38,180,25/04/2024,6,0
38,180,25/04/2024,7,25.49041728
38,180,25/04/2024,8,75.96865926
38,180,25/04/2024,9,50.22346357
38,180,25/04/2024,10,252.1773521
38,180,25/04/2024,11,88.81025776
38,180,25/04/2024,12,0
38,180,25/04/2024,13,0
38,180,25/04/2024,14,277.9317517
38,180,25/04/2024,15,249.7944019
38,180,25/04/2024,16,127.9108642
38,180,25/04/2024,17,65.9999672
38,180,25/04/2024,18,17.73564956
38,180,25/04/2024,19,0
38,180,25/04/2024,20,0
38,180,25/04/2024,21,0
38,180,26/04/2024,6,0
38,180,26/04/2024,7,38.68019175
38,180,26/04/2024,8,71.69492319
38,180,26/04/2024,9,81.49770511
38,180,26/04/2024,10,74.7443441
38,180,26/04/2024,11,211.9814929
38,180,26/04/2024,12,94.6558494
38,180,26/04/2024,13,222.0677088
38,180,26/04/2024,14,244.0805376
38,180,26/04/2024,15,84.67301643
38,180,26/04/2024,16,15.33739238
38,180,26/04/2024,17,5.983678683
38,180,26/04/2024,18,56.40666002
38,180,26/04/2024,19,0
38,180,26/04/2024,20,0
38,180,26/04/2024,21,0
38,180,27/04/2024,6,0
38,180,27/04/2024,7,18.45416767
38,180,27/04/2024,8,60.66663599
38,180,27/04/2024,9,90.7834531
38,180,27/04/2024,10,197.028266
38,180,27/04/2024,11,174.2520888
38,180,27/04/2024,12,38.7795222
38,180,27/04/2024,13,206.1622116
38,180,27/04/2024,14,36.09689935
38,180,27/04/2024,15,104.7802727
38,180,27/04/2024,16,202.9278805
38,180,27/04/2024,17,145.3580806
38,180,27/04/2024,18,52.27084194
38,180,27/04/2024,19,0
38,180,27/04/2024,20,0
38,180,27/04/2024,21,0
38,180,28/04/2024,6,0
38,180,28/04/2024,7,26.30018889
38,180,28/04/2024,8,21.82912608
38,180,28/04/2024,9,91.41545025
38,180,28/04/2024,10,154.7347194
38,180,28/04/2024,11,149.2841858
38,180,28/04/2024,12,130.0554414
38,180,28/04/2024,13,86.42898829
38,180,28/04/2024,14,101.6492437
38,180,28/04/2024,15,158.4425614
38,180,28/04/2024,16,66.35474499
38,180,28/04/2024,17,92.73987086
38,180,28/04/2024,18,52.77907121
38,180,28/04/2024,19,0
38,180,28/04/2024,20,0
38,180,28/04/2024,21,0
38,180,29/04/2024,6,0
38,180,29/04/2024,7,31.35420386
38,180,29/04/2024,8,83.8702593
38,180,29/04/2024,9,157.8924323
38,180,29/04/2024,10,78.50330931
38,180,29/04/2024,11,70.66287462
38,180,29/04/2024,12,49.93617172
38,180,29/04/2024,13,175.6667925
38,180,29/04/2024,14,243.2335883
38,180,29/04/2024,15,123.3666928
38,180,29/04/2024,16,84.82410657
38,180,29/04/2024,17,97.35052737
38,180,29/04/2024,18,39.68141412
38,180,29/04/2024,19,0
38,180,29/04/2024,20,0
38,180,29/04/2024,21,0
38,180,30/04/2024,6,0
38,180,30/04/2024,7,41.06446742
38,180,30/04/2024,8,79.87487151
38,180,30/04/2024,9,144.7938923
38,180,30/04/2024,10,246.4137571
38,180,30/04/2024,11,287.2661349
38,180,30/04/2024,12,321.8002901
38,180,30/04/2024,13,302.3262809
38,180,30/04/2024,14,219.1657824
38,180,30/04/2024,15,188.7704847
38,180,30/04/2024,16,82.81532186
38,180,30/04/2024,17,65.28866705
38,180,30/04/2024,18,15.35459753
38,180,30/04/2024,19,0
38,180,30/04/2024,20,0
38,180,30/04/2024,21,0
38,180,01/05/2024,6,0
38,180,01/05/2024,7,45.95739045
38,180,01/05/2024,8,85.59897863
38,180,01/05/2024,9,159.4962792
38,180,01/05/2024,10,153.7137479
38,180,01/05/2024,11,71.13749956
38,180,01/05/2024,12,159.371139
38,180,01/05/2024,13,80.41675347
38,180,01/05/2024,14,82.38721354
38,180,01/05/2024,15,173.0592199
38,180,01/05/2024,16,83.31903631
38,180,01/05/2024,17,41.52105241
38,180,01/05/2024,18,23.58687331
38,180,01/05/2024,19,0
38,180,01/05/2024,20,0
38,180,01/05/2024,21,0
38,180,02/05/2024,6,0
38,180,02/05/2024,7,22.2785292
38,180,02/05/2024,8,36.64948485
38,180,02/05/2024,9,66.78446959
38,180,02/05/2024,10,147.5840185
38,180,02/05/2024,11,162.5777565
38,180,02/05/2024,12,35.93060902
38,180,02/05/2024,13,66.92906201
38,180,02/05/2024,14,24.21210645
38,180,02/05/2024,15,141.89244
38,180,02/05/2024,16,41.16482063
38,180,02/05/2024,17,33.38637193
38,180,02/05/2024,18,16.44316581
38,180,02/05/2024,19,0
38,180,02/05/2024,20,0
38,180,02/05/2024,21,0
38,180,03/05/2024,6,0
38,180,03/05/2024,7,21.37954693
38,180,03/05/2024,8,24.01690479
38,180,03/05/2024,9,44.24645796
38,180,03/05/2024,10,42.26680582
38,180,03/05/2024,11,125.4306932
38,180,03/05/2024,12,179.8780598
38,180,03/05/2024,13,216.4280164
38,180,03/05/2024,14,188.8123704
38,180,03/05/2024,15,73.86705146
38,180,03/05/2024,16,66.55886422
38,180,03/05/2024,17,39.18281833
38,180,03/05/2024,18,13.23683895
38,180,03/05/2024,19,0
38,180,03/05/2024,20,0
38,180,03/05/2024,21,0
38,180,04/05/2024,6,0
38,180,04/05/2024,7,22.28972075
38,180,04/05/2024,8,78.14500506
38,180,04/05/2024,9,98.03071061
38,180,04/05/2024,10,151.0284202
38,180,04/05/2024,11,97.37389829
38,180,04/05/2024,12,151.2931359
38,180,04/05/2024,13,197.9551239
38,180,04/05/2024,14,182.0630331
38,180,04/05/2024,15,133.8600736
38,180,04/05/2024,16,144.9124318
38,180,04/05/2024,17,59.38256266
38,180,04/05/2024,18,4.796214258
38,180,04/05/2024,19,0
38,180,04/05/2024,20,0
38,180,04/05/2024,21,0
38,180,05/05/2024,6,0
38,180,05/05/2024,7,13.68199985
38,180,05/05/2024,8,49.70417783
38,180,05/05/2024,9,71.2243041
38,180,05/05/2024,10,44.83728103
38,180,05/05/2024,11,36.71767884
38,180,05/05/2024,12,50.69152415
38,180,05/05/2024,13,46.67105793
38,180,05/05/2024,14,32.68753651
38,180,05/05/2024,15,31.04183292
38,180,05/05/2024,16,28.31495474
38,180,05/05/2024,17,20.76021401
38,180,05/05/2024,18,10.18807528
38,180,05/05/2024,19,0
38,180,05/05/2024,20,0
38,180,05/05/2024,21,0
38,180,06/05/2024,6,0
38,180,06/05/2024,7,8.908442763
38,180,06/05/2024,8,29.40895052
38,180,06/05/2024,9,39.6528171
38,180,06/05/2024,10,24.66350149
38,180,06/05/2024,11,28.89312757
38,180,06/05/2024,12,34.8066921
38,180,06/05/2024,13,41.61359433
38,180,06/05/2024,14,60.24346819
38,180,06/05/2024,15,58.7723415
38,180,06/05/2024,16,86.85524407
38,180,06/05/2024,17,44.76733501
38,180,06/05/2024,18,12.28190425
38,180,06/05/2024,19,0
38,180,06/05/2024,20,0
38,180,06/05/2024,21,0
38,180,07/05/2024,6,0
38,180,07/05/2024,7,28.39003115
38,180,07/05/2024,8,72.43947957
38,180,07/05/2024,9,73.58621867
38,180,07/05/2024,10,139.0976492
38,180,07/05/2024,11,161.8376463
38,180,07/05/2024,12,192.0109461
38,180,07/05/2024,13,252.6375389
38,180,07/05/2024,14,168.9805361
38,180,07/05/2024,15,155.9619473
38,180,07/05/2024,16,102.3522014
38,180,07/05/2024,17,95.60237555
38,180,07/05/2024,18,37.15414682
38,180,07/05/2024,19,0
38,180,07/05/2024,20,0
38,180,07/05/2024,21,0
38,180,08/05/2024,6,0
38,180,08/05/2024,7,20.15773965
38,180,08/05/2024,8,77.32369229
38,180,08/05/2024,9,134.8325299
38,180,08/05/2024,10,223.4649464
38,180,08/05/2024,11,45.00147673
38,180,08/05/2024,12,185.7111761
38,180,08/05/2024,13,50.86094711
38,180,08/05/2024,14,39.03008377
38,180,08/05/2024,15,112.2105768
38,180,08/05/2024,16,202.9708513
38,180,08/05/2024,17,132.0640357
38,180,08/05/2024,18,53.31417019
